processed_at,season,date,hydroseason,year,site,common_name,species_name,functional_grp,group,sampleID,d13C,C%,d15N,N%,d34S,S%,outlier,CN_molar_ratio,CS_molar_ratio,WSU_ID_CN,WSU_ID_S,WSU_ID_C,WSU_ID_N,S_outlier,comment 
ULL,dry19,,Dry,2019,TS11,SPOM,SPOM,Organic_matter,Source,TS11_SPOM2_d19,-17.21,17.41722034,3.03,1.294971751,4.48,0.44,,15.69153178,105.5589111,,S-31409,G-224501,G-224500,,
ULL,dry19,,Dry,2019,TS11,SPOM,SPOM,Organic_matter,Source,TS11_SPOM1_d19,-17.36,16.05765899,3.64,1.239032258,5.71,0.35,,15.11981255,122.3440685,,S-31414,G-224510,G-224509,,
FIU,wet19,43783,Wet,2019,TS11,SPOM,SPOM,Organic_matter,Source,W19-TS11-Spom1,-18.04,10.542016,2.81,1.232285714,9.81,0.33,,9.980655076,85.18800808,,S-31343,G-224334,N-10945,,
FIU,wet19,43783,Wet,2019,TS11,SPOM,SPOM,Organic_matter,Source,W19-TS11-Spom2,-18.92,10.00734074,3.12,1.377285714,11.35,0.41,,8.476985381,65.08839506,,S-31344,G-224335,N-10946,,
ULL,dry19,,Dry,2019,TS7,SPOM,SPOM,Organic_matter,Source,TS7_SPOM1_d19,-20.99,17.45810526,6.59,1.195657895,0.65,0.33,,17.03479696,141.0755981,,S-31420,G-224520,G-224519,,
ULL,dry19,,Dry,2019,TS7,SPOM,SPOM,Organic_matter,Source,TS7_SPOM2_d19,-21.82,16.88621801,6.86,1.039668246,-6.5,0.23,,18.94891735,195.7822378,,S-31410,G-224522,G-224502,,
FIU,wet19,43785,Wet,2019,TS7,SPOM,SPOM,Organic_matter,Source,W19-TS7-Spom1,-22.36,14.85490909,4.98,1.624965517,6.55,0.5,,10.66528926,52.12248804,,S-31333,G-224364,N-10952,,
FIU,wet19,43785,Wet,2019,TS7,SPOM,SPOM,Organic_matter,Source,W19-TS7-Spom2,-21.96,8.3547,5.14,0.801037037,5.43,0.28,,12.16816395,101.2690909,,S-31338,G-224338,N-10957,,
ULL,dry19,,Dry,2019,TS9,SPOM,SPOM,Organic_matter,Source,TS9_SPOM1_d19,-19.17,12.7778087,6.5,0.630565217,3.42,0.25,,23.64139833,136.2966261,,S-31413,G-224508,G-224507,,
ULL,dry19,,Dry,2019,TS9,SPOM,SPOM,Organic_matter,Source,TS9_SPOM2_d19,-29.84,12.15013534,6.57,0.394849624,3.21,0.16,,35.90014282,202.5022556,,S-31421,G-224526,G-224521,,
FIU,wet19,43785,Wet,2019,TS9,SPOM,SPOM,Organic_matter,Source,W19-TS9-Spom1,-18.72,5.629193939,5.35,0.811428571,-1.86,0.24,,8.09361805,22.74421794,,S-31337,G-224369,N-10956,,
FIU,wet19,43785,Wet,2019,TS9,SPOM,SPOM,Organic_matter,Source,W19-TS9-Spom2,-18.82,6.434727273,5.82,0.981357143,10.12,0.2,,7.649795869,20.18737968,,S-31339,G-224370,N-10958,,
ULL,dry19,,Dry,2019,TS11,Sponge,Sponge,Sessile_filter_feeder,Consumer,TS11_SG1_d19,-18.25,16.53432258,6.06,2.815483871,9.38,0.67,x,6.851413077,65.80824908,G-224575,S-31392,,,,
ULL,dry19,,Dry,2019,TS9,Sponge,Sponge,Sessile_filter_feeder,Consumer,TS9_SG2_d19,-13.24,20.51808955,4.74,2.649552239,15.18,0.41,x,9.034647739,133.450989,G-224560,S-31378,,,,
ULL,dry19,,Dry,2019,TS9,Sponge,Sponge,Sessile_filter_feeder,Consumer,TS9_SG3_d19,-16.07,22.60584127,6.89,4.173015873,8.86,0.49,x,6.320005072,123.0249865,G-224566,S-31383,,,,
ULL,dry19,,Dry,2019,TS9,Sponge,Sponge,Sessile_filter_feeder,Consumer,TS9_SG1_d19,-16.47,43.32946667,7.01,7.574666667,,1.33,x,6.673698879,86.87612364,G-224551,S-31370,,,,
FIU,wet19,43810,Wet,2019,RB10,Spotted Sunfish,Lepomis punctatus,demersal_fish,Consumer,W19-RB10-Lpu1,-30.59,46.92185833,9.79,14.38016667,24.85,1.23,,3.806782585,101.7276061,G-223766,S-30855,0,0,,
FIU,wet19,43810,Wet,2019,RB10,Spotted Sunfish,Lepomis punctatus,demersal_fish,Consumer,W19-RB10-Lpu2,-29.5,48.40792,11.23,15.0926,22.73,1.3,,3.741960078,99.29829744,G-223765,S-30854,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Spotted Sunfish,Lepomis punctatus,demersal_fish,Consumer,W19-SRS3-Lpu2,-29.24,54.41456,10.36,17.07,24.58,1.14,,3.719018942,127.2855205,G-224168,S-31153,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Spotted Sunfish,Lepomis punctatus,demersal_fish,Consumer,W19-SRS3-Lpu3,-28.63,51.06108333,10.62,15.7765,24.71,1.41,,3.775949284,96.56942474,G-223875,S-30964,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Spotted Sunfish,Lepomis punctatus,demersal_fish,Consumer,W19-SRS3-Lpu1,-31.64,48.61982727,10.68,14.97818182,21.15,1.55,,3.787050558,83.64701466,G-223839,S-30928,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Spotted Tilapia,Pelmatolapia mariae,demersal_fish,Consumer,W19-RB10-Tma3,-34.96,48.65640909,7.39,15.324,16.22,1.03,,3.704372919,125.9712857,G-223746,S-30835,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Spotted Tilapia,Pelmatolapia mariae,demersal_fish,Consumer,W19-RB10-Tma2,-32.44,43.65172727,7.77,13.76727273,19.11,0.9,,3.699136071,129.3384512,G-223755,S-30844,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Spotted Tilapia,Pelmatolapia mariae,demersal_fish,Consumer,W19-RB10-Tma4,-28.42,37.7107,9.13,11.89927273,17.79,0.99,,3.697353415,101.5776431,G-223750,S-30841,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Spotted Tilapia,Pelmatolapia mariae,demersal_fish,Consumer,W19-RB10-Tma1,-33.42,49.7071,10.43,15.53416667,24.51,0.98,,3.733165602,135.257415,G-223742,S-30828,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Spotted Tilapia,Pelmatolapia mariae,demersal_fish,Consumer,W19-SRS3-Tma2,-33.32,48.83076667,9.23,13.84816667,24.22,0.92,,4.113846196,141.5384541,G-223881,S-30970,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Spotted Tilapia,Pelmatolapia mariae,demersal_fish,Consumer,W19-SRS3-Tma3,-32.92,50.47683333,10.22,15.64311111,23.36,1.18,,3.76457333,114.0719397,G-223845,S-30934,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Spotted Tilapia,Pelmatolapia mariae,demersal_fish,Consumer,W19-SRS3-Tma1,-31.52,49.35883636,10.35,15.44909091,23.34,1.2,,3.727423796,109.686303,G-223841,S-30930,0,0,,
FIU,wet19,43812,Wet,2019,SRS4,Spotted Tilapia,Pelmatolapia mariae,demersal_fish,Consumer,W19-SRS4-Tma3,-32.8,40.1122,8.86,12.33925,6.26,1.09,,3.792577885,98.13382263,G-224193,S-31178,0,0,,
FIU,wet19,43812,Wet,2019,SRS4,Spotted Tilapia,Pelmatolapia mariae,demersal_fish,Consumer,W19-SRS4-Tma2,-36.01,41.33318889,9.02,12.16511111,11.34,0.88,,3.963963277,125.2520875,G-224260,S-31245,0,0,,
FIU,wet19,43812,Wet,2019,SRS4,Spotted Tilapia,Pelmatolapia mariae,demersal_fish,Consumer,W19-SRS4-Tma1,-31.81,39.32076667,9.8,11.53616667,12.67,1.04,,3.9765573,100.8224786,,S-31056,G-223976,N-10878,,
ULL,dry19,,Dry,2019,SRS6,SSOM,Sediment,Organic_matter,Source,SRS6_SSOM4_d19,-12.18,13.11749744,4.43,0.387790476,0,0.1,,39.46395785,763.0292486,,S-30610,G-224487,G-224483,re-ran value,
ULL,dry19,,Dry,2019,SRS6,SSOM,Sediment,Organic_matter,Source,SRS6_SSOM5_d19,-11.22,12.81542689,4.46,0.330122592,-3.7,0.2,,45.29023985,145.9776916,,S-30609,G-224482,G-224478,re-ran value,
ULL,dry19,,Dry,2019,SRS6,SSOM,Sediment,Organic_matter,Source,SRS6_SSOM1_d19,-13.42,13.1704582,4.63,0.337898715,-1.6,0.030722331,,45.47378811,1143.182198,,S-30608,G-224477,G-224473,,
FIU,wet19,43760,Wet,2019,SRS6,SSOM,Sediment,Organic_matter,Source,W19-SRS6-Som2,-26.89,6.853796296,3.72,0.59777931,-9.8,0.22,,13.37633395,83.07631874,,S-31349,G-224330,N-10922,,"common name did not match species name, check field datasheet"
FIU,wet19,43760,Wet,2019,SRS6,SSOM,Sediment,Organic_matter,Source,W19-SRS6-Som3,-26.6,5.084463235,3.73,0.43619697,-8.81,0.24,,13.59907148,56.49403594,,S-31350,G-224331,N-10923,,
FIU,wet19,43760,Wet,2019,SRS6,SSOM,Sediment,Organic_matter,Source,W19-SRS6-Som1,-26.01,4.308011905,4.36,0.39226087,0.59,,,12.81293719,#DIV/0!,,S-31093,G-223915,N-10915,,
ULL,dry19,,Dry,2019,TS10,SSOM,Sediment,Organic_matter,Source,TS10_SSOM1_d19,-1.29,11.48883176,3.21,0.217497603,2.5,0.2,,61.62659662,177.1360887,,S-30612,G-224497,G-224493,re-ran value,
ULL,dry19,,Dry,2019,TS10,SSOM,Sediment,Organic_matter,Source,TS10_SSOM5_d19,-1.12,12.07211799,3.4,0.194990157,-5.1,0.2,,72.22999274,172.1514152,,S-30611,G-224492,G-224488,,
ULL,dry19,,Dry,2019,TS10,SSOM,Sediment,Organic_matter,Source,TS10_SSOM3_d19,-0.86,11.84069803,4.31,0.21777305,12.85,0.140180577,,63.43368805,225.2465742,,S-30618,G-224471,G-224472,re-ran value,
FIU,wet19,43783,Wet,2019,TS10,SSOM,Sediment,Organic_matter,Source,W19-TS10-Som3,-17.53,2.666780992,3,0.3585,1.45,0.06,,8.67850625,118.5235996,,S-31348,G-224329,N-10921,,
FIU,wet19,43783,Wet,2019,TS10,SSOM,Sediment,Organic_matter,Source,W19-TS10-Som2,-14.9,1.937205645,3.2,0.317333333,6.26,0.08,,7.122079585,64.5735215,,S-31347,G-224328,N-10920,,
FIU,wet19,43783,Wet,2019,TS10,SSOM,Sediment,Organic_matter,Source,W19-TS10-Som1,-15.57,2.310764463,3.88,0.316525547,6,0.08,,8.517138345,77.0254821,,S-31346,G-224327,N-10919,,
ULL,dry19,,Dry,2019,TS11,SSOM,Sediment,Organic_matter,Source,TS11_SSOM2_d19,-2.7,12.53488252,1.46,0.259223573,8.68,0.229222114,,56.41473655,145.8251684,,S-30621,G-224491,G-224486,,
ULL,dry19,,Dry,2019,TS11,SSOM,Sediment,Organic_matter,Source,TS11_SSOM3_d19,-1.7,11.99872026,1.96,0.19343298,8.88,0.115048356,,72.36877075,278.114251,,S-30623,G-224470,G-224496,,
ULL,dry19,,Dry,2019,TS11,SSOM,Sediment,Organic_matter,Source,TS11_SSOM1_d19,-1.72,11.18239629,2.57,0.174246772,10.11,0.096606268,,74.87156783,308.6727605,,S-30619,G-224481,G-224476,,
FIU,wet19,43783,Wet,2019,TS11,SSOM,Sediment,Organic_matter,Source,W19-TS11-Som3,-15.08,1.503352542,1.26,0.2385625,1.27,0.01,,7.351999157,400.8940112,,S-31352,G-224333,N-10925,,
FIU,wet19,43783,Wet,2019,TS11,SSOM,Sediment,Organic_matter,Source,W19-TS11-Som1,-17.89,1.320428571,1.29,0.169451852,-10.4,0.01,,9.091077975,352.1142856,,S-31351,G-224332,N-10924,,
FIU,wet19,43783,Wet,2019,TS11,SSOM,Sediment,Organic_matter,Source,W19-TS11-Som2,-16.65,0.854496094,2.6,0.142388489,8.82,,,7.001353246,#DIV/0!,,S-31095,G-223913,N-10917,,
ULL,dry19,,Dry,2019,TS7,SSOM,Sediment,Organic_matter,Source,TS7_SSOM2_d19,-9.55,13.94470775,5.43,0.444433453,-2.3,0.1,,36.60576312,459.3855748,,S-30613,G-224485,G-224498,,
ULL,dry19,,Dry,2019,TS7,SSOM,Sediment,Organic_matter,Source,TS7_SSOM3_d19,-11.13,14.35306477,5.65,0.420672348,1.55,0.210080492,,39.8059019,182.1913069,,S-30622,G-224495,G-224490,,
ULL,dry19,,Dry,2019,TS7,SSOM,Sediment,Organic_matter,Source,TS7_SSOM1_d19,-11.13,14.76965846,6.4,0.411766513,-1.86,0.067604478,,41.84718197,582.5909327,,S-30620,G-224480,G-224475,,
ULL,dry19,,Dry,2019,TS9,SSOM,Sediment,Organic_matter,Source,TS9_SSOM1_d19,-10.07,14.89308495,5.28,0.175996534,-7.01,0.146933751,,98.7250453,270.2911545,,S-30624,G-224474,G-224469,,
ULL,dry19,,Dry,2019,TS9,SSOM,Sediment,Organic_matter,Source,TS9_SSOM3_d19,-3.79,11.4628046,6.5,0.15947318,2.82,0.446101695,,83.85906661,68.52132433,,S-30631,G-224494,G-224489,,
ULL,dry19,,Dry,2019,TS9,SSOM,Sediment,Organic_matter,Source,TS9_SSOM2_d19,-3.2,10.70325024,6.81,0.088114187,-0.9,0.1,,141.7152643,357.8442646,,S-30630,G-224484,G-224479,,
ULL,dry19,,Dry,2019,TS10,Stone Crab,Menippe mercenaria,Crab,Consumer,TS10 NC1,-10.57,22.391,4.2,3.441,11.77,0.631,,7.591640027,94.62651875,,,,,,
ULL,dry19,,Dry,2019,TS10,Stone Crab,Menippe mercenaria,Crab,Consumer,TS10 NC1dup,-10.82,20.382,5.24,3.92,10.61,0.409,x,6.066071429,132.8899756,,,,,,
FIU,wet19,43783,Wet,2019,TS11,Stone Crab,Menippe mercenaria,Crab,Consumer,W19-TS11-Mme1,-17.57,16.87213846,6.61,3.669818182,13.98,0.44,,5.363797485,107.1246886,,S-31312,G-224358,N-10929,,
FIU,wet19,43783,Wet,2019,TS11,Stone Crab,Menippe mercenaria,Crab,Consumer,W19-TS11-Mme2,-18.13,19.64689091,7.18,4.3854,15.57,0.66,,5.226746187,79.38137741,,S-31045,G-223933,N-10867,,
ULL,dry19,,Dry,2019,TS7,Stone Crab,Menippe mercenaria,Crab,Consumer,TS7 NC2,-14.19,26.933,7.2,5.237,9.16,0.525,,5.999968175,136.8025397,,,,,,
FIU,wet19,43812,Wet,2019,SRS4,Striped Mojarra,Eugerres plumieri,demersal_fish,Consumer,W19-SRS4-Epl1,-32.75,43.1842,8.89,13.86125,2.76,1.21,,3.634705865,95.17179063,G-223902,S-30991,0,0,,
FIU,wet19,43812,Wet,2019,SRS4,Striped Mojarra,Eugerres plumieri,demersal_fish,Consumer,W19-SRS4-Epl3,-32.69,48.72866667,9.66,15.52116667,1.76,1.28,,3.662747287,101.5180556,G-224181,S-31166,0,0,,
FIU,wet19,43812,Wet,2019,SRS4,Striped Mojarra,Eugerres plumieri,demersal_fish,Consumer,W19-SRS4-Epl2,-31.99,45.54862222,9.87,14.64844444,1.65,1.15,,3.627692993,105.6199936,G-224182,S-31167,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Striped Mullet,Mugil cephalus,demersal_fish,Consumer,W19-RB10-Mug1,-31.91,56.09828889,9.23,16.854,10.58,0.85,,3.883232687,175.9946318,G-223772,S-30861,0,0,,
FIU,wet19,43760,Wet,2019,RB10,Striped Mullet,Mugil cephalus,demersal_fish,Consumer,W19-RB10-Mug2,-32.7,43.74133333,11.49,12.94579167,15.03,0.98,,3.941941664,119.0240363,G-223738,S-30823,0,0,,
FIU,wet19,43809,Wet,2019,SRS4,Striped Mullet,Mugil cephalus,demersal_fish,Consumer,W19-SRS4-Mug1,-24.79,44.36564167,6.7,13.7985,9.71,1.44,,3.75112623,82.15859569,G-223838,S-30927,0,0,,
FIU,wet19,43809,Wet,2019,SRS4,Striped Mullet,Mugil cephalus,demersal_fish,Consumer,W19-SRS4-Mug3,-20.1,49.29335455,7.86,14.78963636,4.13,0.94,,3.888460287,139.8393037,G-223893,S-30982,0,0,,
FIU,wet19,43809,Wet,2019,SRS4,Striped Mullet,Mugil cephalus,demersal_fish,Consumer,W19-SRS4-Mug3,-20.1,49.29335455,7.86,14.78963636,3.39,0.89,,3.888460287,147.6954443,G-223893,S-31168,0,0,,
FIU,wet19,43809,Wet,2019,SRS4,Striped Mullet,Mugil cephalus,demersal_fish,Consumer,W19-SRS4-Mug2,-15.26,43.46281667,9.15,13.72183333,3.92,0.92,,3.695323958,125.9791788,G-223892,S-30981,0,0,,
FIU,wet19,43761,Wet,2019,SRS6,Striped Mullet,Mugil cephalus,demersal_fish,Consumer,W19-SRS6-Mug1,-30.67,49.60142222,7.82,14.56133333,5.44,0.85,,3.974109006,155.612305,G-224192,S-31177,0,0,,
ULL,dry19,,Dry,2019,TS11,Syringodium,Syringodium,Producer,Source,TS11_SYRI_E_d19,-7.13,14.02,0.03,0.47,12.85,1.461247813,x,34.80141844,25.58543892,G-219175,S-30524,,,,
FIU,wet19,43760,Wet,2019,RB10,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-RB10-Eha3,-31.43,45.98323636,12.17,13.77781818,18.12,1.05,,3.89373037,116.7828225,G-223781,S-30870,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-RB10-Eha1,-32.07,42.66071,12.27,12.7356,16.65,0.99,,3.908008129,114.9110034,G-223785,S-30874,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-RB10-Eha2,-32.11,39.39997,12.49,11.83,15.09,1.07,,3.885598619,98.19307165,G-224298,S-31283,,,,
FIU,wet19,43795,Wet,2019,SRS3,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-SRS3-Eha3,-33.88,48.18001,9.13,14.5828,20.6,1.26,,3.854541766,101.9682751,G-223867,S-30956,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-SRS3-Eha1,-33.71,47.15455833,9.39,14.299,20.16,1.63,,3.847377536,77.14447171,G-223849,S-30938,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-SRS3-Eha2,-32.21,44.76032,11.22,13.9738,18.3,1.15,,3.737020233,103.7920464,G-224186,S-31171,0,0,,
FIU,wet19,43760,Wet,2019,SRS4,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-SRS4-Eha3,-32.06,48.05766364,9.02,14.79236364,3.2,1.39,,3.790285015,92.19695662,G-223831,S-30920,0,0,,
FIU,wet19,43760,Wet,2019,SRS4,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-SRS4-Eha1,-31.86,39.224725,9.4,12.11733333,1.64,1.15,,3.776588291,90.95588406,G-223800,S-30889,0,0,,
FIU,wet19,43760,Wet,2019,SRS4,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-SRS4-Eha2,-32.31,45.50431818,9.52,14.04763636,-0.27,1.57,,3.77916753,77.28971241,G-223829,S-30918,0,0,,
ULL,dry19,,Dry,2019,SRS6,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,SRS6 MJ2,-24.52,38.563,9.64,11.576,6.72,1.212,,3.886503686,84.84708471,,,,,,
ULL,dry19,,Dry,2019,SRS6,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,SRS6 MJ1,-23.73,36.719,9.69,10.227,7.8,1.117,,4.188797627,87.66099672,,,,,,
FIU,wet19,43761,Wet,2019,SRS6,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-SRS6-Eha1,-26.8,41.63192,8.69,12.2286,-0.27,0.98,,3.971883399,113.2841361,G-224263,S-31248,0,0,,
ULL,dry19,,Dry,2019,TS10,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,TS10 MJ1,-13.57,36.396,7.54,10.884,7.53,1.332,,3.901323043,72.86486486,,,,,,
FIU,wet19,43786,Wet,2019,TS10,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-TS10-Eha3,-10.64,42.37991,8.06,13.13733333,4.81,1.44,,3.763566554,78.48131481,,S-31003,G-223988,N-10825,,
FIU,wet19,43786,Wet,2019,TS10,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-TS10-Eha2,-10.48,41.800825,8.09,13.97490909,4.4,1.48,,3.489656273,75.3168018,,S-31033,G-223979,N-10855,,
FIU,wet19,43786,Wet,2019,TS10,Tidewater Mojarra,Eucinostomus harengulus,Forage_fish,Consumer,W19-TS10-Eha1,-10.58,52.10616,8.28,16.1064,4.06,1.36,,3.774308349,102.1689412,G-224251,S-31236,0,0,,
ULL,dry19,,Dry,2019,RB10,Tidewater Silverside,Menidia peninsulae,Forage_fish,Consumer,RB10 SV2,-31.77,40.734,11.01,10.183,22.45,0.798,,4.666895807,136.1203008,,,,,,
ULL,dry19,,Dry,2019,RB10,Tidewater Silverside,Menidia peninsulae,Forage_fish,Consumer,RB10 SV1,-30.6,45.672,11.45,13.017,22.16,0.96,,4.093416302,126.8666667,,,,,,
FIU,wet19,43809,Wet,2019,RB10,Tidewater Silverside,Menidia peninsulae,Forage_fish,Consumer,W19-RB10-Mpe2,-30.43,48.8201875,11.91,10.78107692,20.76,1.08,,5.283042301,120.5436728,,S-31060,G-223991,N-10882,,
FIU,wet19,43809,Wet,2019,RB10,Tidewater Silverside,Menidia peninsulae,Forage_fish,Consumer,W19-RB10-Mpe1,-30.13,41.23453,12.26,11.9494,20.57,0.93,,4.025888469,118.2352115,G-224282,S-31267,,,,
FIU,wet19,43786,Wet,2019,TS10,Tidewater Silverside,Menidia peninsulae,Forage_fish,Consumer,W19-TS10-Mpe1,-10.02,47.13993846,9.59,14.45815385,2.4,1.23,,3.803846289,102.2004086,G-224223,S-31208,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Tidewater Silverside,Menidia peninsulae,Forage_fish,Consumer,W19-TS10-Mpe2,-10.02,42.31266667,9.83,13.022,2.66,1.08,,3.790875271,104.4757202,G-224237,S-31222,0,0,,
ULL,dry19,,Dry,2019,TS7,Tidewater Silverside,Menidia peninsulae,Forage_fish,Consumer,TS7_SV1_d19,-16.41,40.18334021,10.35,12.18041237,,1.36,,3.848848639,78.79086315,G-224553,S-31372,,,,
ULL,dry19,,Dry,2019,TS9,Toadfish,Opsanus beta,demersal_fish,Consumer,TS9_TF1_d19,-15.17,53.25642308,12.66,14.60192308,9.54,1.28,,4.255089776,110.9508814,G-224594,S-31407,,,,
ULL,dry19,,Dry,2019,SRS6,Tunicate,Tunicate,Sessile_filter_feeder,Consumer,SRS6_TN1_d19,-25.65,20.23726316,6.36,3.17631579,,1.23,x,7.433184203,43.87482527,G-224572,S-31363,,,,
ULL,dry19,,Dry,2019,SRS6,Tunicate,Tunicate,Sessile_filter_feeder,Consumer,SRS6_TN1_d19_Dup,-24.87,22.35006452,6.71,2.664193548,-2.13,0.73,x,9.787230092,81.64407129,G-224541,S-31387,,,,
ULL,dry19,,Dry,2019,TS10,Tunicate,Tunicate,Sessile_filter_feeder,Consumer,TS10_TN1_d19,-10.35,17.098375,5.59,2.1234375,6.88,0.45,x,9.394250675,101.3237037,G-224554,S-31373,,,,
ULL,dry19,,Dry,2019,TS11,Tunicate,Tunicate,Sessile_filter_feeder,Consumer,TS11_TN2_d19,-15.19,31.49090625,3.42,6.6753125,10.13,1.46,x,5.503770891,57.51763699,G-224573,S-31388,,,,
ULL,dry19,,Dry,2019,TS11,Tunicate,Tunicate,Sessile_filter_feeder,Consumer,TS11_TN1_d19,-16.15,39.98157895,3.95,9.897631579,10.04,1.45,x,4.712761338,73.52934059,G-224590,S-31404,,,,
FIU,wet19,43783,Wet,2019,TS11,Tunicate,Tunicate,Sessile_filter_feeder,Consumer,W19-TS11-Tun1,-26.07,7.820427273,3.59,0.802666667,14.96,0.23,x,11.3669001,90.67162056,,S-31094,G-223917,N-10916,,
FIU,wet19,43783,Wet,2019,TS11,Tunicate,Tunicate,Sessile_filter_feeder,Consumer,W19-TS11-Tun2,-22.5,16.9156,4.5,2.670363636,9.95,0.32,x,7.390329317,140.9633333,,S-31008,G-223970,N-10830,,
ULL,dry19,,Dry,2019,TS9,Tunicate,Tunicate,Sessile_filter_feeder,Consumer,TS9_TN1_d19_Dup,-8.81,16.5842807,6.22,1.393684211,17.83,0.72,x,13.88286338,61.42326186,G-224538,S-31379,,,,
ULL,dry19,,Dry,2019,TS9,Tunicate,Tunicate,Sessile_filter_feeder,Consumer,TS9_TN1_d19,-7.73,16.40675862,6.79,1.158275862,,0.95,x,16.52561278,46.05405929,G-224550,S-31361,,,,
ULL,dry19,,Dry,2019,TS11,Turtlegrass,Thalassia testudinum,Producer,Source,TS11_THAL_E_d19,-5.69,9.24,1.67,0.49,2.85,0.736636872,x,22,33.44931667,G-219184,S-30525,,,,
ULL,dry19,,Dry,2019,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,TS10_THAL2_d19_B,-9.2,38.27,0.1,1.35,,,x,33.07283951,#DIV/0!,G-219191,,,,,
ULL,dry19,,Dry,2019,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,TS10_THAL2_d19,-7.85,23.82,2.86,1.04,6.53,0.64,,26.72115385,99.25,G-219305,S-30600,,,,
ULL,dry19,,Dry,2019,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,TS10_THAL5_d19,-7.11,27.34,3.42,1.17,-0.77,0.809992296,,27.26210826,90.00908654,G-219150,S-30580,,,,
ULL,dry19,,Dry,2019,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,TS10_THAL3_d19,-7.29,22.39,3.62,1.14,4.05,1.267679688,,22.91374269,47.09917437,G-219315,S-30591,,,,
ULL,dry19,,Dry,2019,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,TS10_THAL4_d19,-7.38,21.57,3.89,1.21,4.52,0.83859098,,20.79752066,68.59124576,G-219326,S-30664,,,,
ULL,dry19,,Dry,2019,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,TS10_THAL1_d19,-7.47,19.11,5.44,1.14,5.49,1.146740196,,19.55701754,44.43901084,G-219133,S-30653,,,,
,dry20,,Dry,2020,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,D20-TS10-Tte3,-8.97,31.25205357,5.25,2.181457143,10.44,0.48,,,,G-230537,S-33900,,,,
,dry20,,Dry,2020,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,D20-TS10-Tte2,-8.67,35.38122759,5.28,2.06182069,,,,,,G-230554,,,,,
,dry20,,Dry,2020,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,D20-TS10-Tte1,-8.82,34.39506786,5.71,2.1794,,,,,,G-230555,,,,,
FIU,wet19,43783,Wet,2019,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,W19-TS10-Tte2,-7.62,38.81368889,5.66,2.363822222,-4.89,0.34,,19.15653242,304.4210893,G-223792,S-30881,0,0,,
FIU,wet19,43783,Wet,2019,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,W19-TS10-Tte1,-8.17,35.73750588,5.74,2.180458824,0.55,0.54,,19.12155203,176.4815105,G-223803,S-30892,0,0,,
FIU,wet19,43783,Wet,2019,TS10,Turtlegrass,Thalassia testudinum,Producer,Source,W19-TS10-Tte3,-8.64,36.6157,5.83,2.2342625,-1.05,0.59,,19.11964985,165.4946893,G-223826,S-30915,0,0,,
ULL,dry19,,Dry,2019,TS11,Turtlegrass,Thalassia testudinum,Producer,Source,TS11_THAL2_d19,-8.03,26.59,0.62,1.05,8.22,0.735070533,,29.54444444,96.46239848,G-219299,S-30666,,,,
